TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
TP2.Vintage,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,75,0.3,2,122,435,95072,1716679490267,0.6503856041131105,11111111111111111111111000111000011100001101011111111111111111111111111111111111111111111100010001011111110000000000111111000011111111111111111100000000000000111111111110000000001111111111111111111111111111100000000001110000000100000000000000000000000111111111111111111111111111111111111100001111111111111001100011110000000001111111111111111111001110001111100111000110000011111110000111100,0.8222222222222222,111111111111111111111111111111111111111111111111111111111111111111111111111110111110110000011100011100111100111100000111111111010111000,1.0,11111111111111111111111111111111111111111111111,0,0,38,2,0.8729338842975206,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000011000111000000001111111111111111111111111111111111111000000000000000000000000000111111111111010100100011000011110001010010001100001111110000000000000011111111111100111111111111111111111111111000000011111100000001111111111110000000011111110000001111111011111111111111111111110111111111111111111111111011111111111111111111001111111111111111111111111111111111111111111111100,0.31868131868131866,00000000001000000000000011101000100000100101010101010100100100100110100100100100100100100110100110000000110000000111010110000000010100100010010010100100100011010011000010001001010010,1.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7613636363636364,1110000011100000011111110101111111111111111111111001011110011111111111111010111111011111,0.8222222222222222,111111111111111111111111111111111111111111111111111111111111111111111111111111011111010000011010011100111010111100000111111110110110010
