TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
TP2.Utilizador,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,99,0.3,2,124,378,121284,1716679104556,0.9285714285714286,111111111111111111111111111111111111111111111111111111111111111111111111111111110001100011111111111111111111100101111111111111111111111111111111111111111111111111111111111111111000110001111111111111111111111111111111111111111111111111111111111111110001,0.8551724137931035,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111010110000011111111111110011001100110101110100101001111111111,1.0,1111111111111111111111111,0,0,16,1,0.856687898089172,11111111111111111111111111111111111111111111101110111011111111011111111111111111111111111111111110111111110111111101111101001111010011110100111110100111001101101001101001111100011111001100000000000111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5477178423236515,1101111101100101101110101111111110111000110110110100100101000100100010001010001001100011001010100010001010100011010010010110011011001001001001011111011011011011101011110111111111111111011011011011011001001011011011101100000010011011001000010,1.0,1111111111111111111111111111111111111111111111111111111111111111111,0.9402985074626866,1111111111101111111111111111111111111111111001111111111111111111101,0.8551724137931035,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111101001000011111111111100111100001110011101001110001111111111
